SchoolCode,SchoolName,DistrictCode,CountyName,District,GSserved,Virtual,SOC,VirtStat,TA,SG_SD,SG_DS,ChronicAbsenteeismCount,chronicabsenteeismrate,Cnty_Sch_Cnt,ENR_decile,ENR_quartile,Rate_Sped,Rate_LI
6050520,Sequoia Middle,70110,Shasta,Redding Elementary,6-8,N,62,0,525.0,411.0,94.0,110.0,21.6,57,5,2,17.904761904761905,78.28571428571428
6033617,Village Elementary,76505,Sacramento,Twin Rivers Unified,K-8,N,60,0,525.0,484.0,95.0,120.0,24.4,301,5,2,18.095238095238095,92.19047619047619
6029284,Charles W. Tewinkle Middle,66597,Orange,Newport-Mesa Unified,7-8,C,62,0,525.0,438.0,105.0,102.0,19.8,547,5,2,20.0,83.42857142857143
6097208,Rolling Hills Elementary,68296,San Diego,Poway Unified,K-5,N,60,0,525.0,91.0,135.0,39.0,7.5,569,5,2,25.71428571428571,17.333333333333336
6106520,Canyon View Elementary,68296,San Diego,Poway Unified,K-5,N,60,0,525.0,96.0,121.0,42.0,8.0,569,5,2,23.047619047619047,18.285714285714285
6107924,James Foster Elementary,64998,Los Angeles,Saugus Union,K-6,N,60,0,525.0,207.0,104.0,45.0,8.7,1598,5,2,19.80952380952381,39.42857142857143
0122226,Stanley Mosk Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,525.0,463.0,78.0,70.0,13.6,1598,5,2,14.857142857142858,88.19047619047619
6110647,Antelope Creek Elementary,75085,Placer,Rocklin Unified,K-6,N,60,0,526.0,263.0,99.0,53.0,10.2,103,5,2,18.8212927756654,50.0
6108955,James Madison Elementary,67058,Riverside,Desert Sands Unified,K-5,N,60,0,526.0,501.0,71.0,167.0,35.2,444,5,2,13.498098859315588,95.24714828897338
6044556,McKinley Institute of Technology,69005,San Mateo,Redwood City Elementary,6-8,N,62,0,526.0,491.0,104.0,145.0,28.5,143,5,2,19.771863117870723,93.34600760456274
6049688,E. A. Hall Middle,69799,Santa Cruz,Pajaro Valley Unified,6-8,N,62,0,526.0,513.0,56.0,169.0,33.0,58,5,2,10.646387832699618,97.52851711026615
6052088,Roseland Elementary,70904,Sonoma,Roseland,K-6,N,60,0,526.0,500.0,107.0,75.0,14.5,103,5,2,20.342205323193916,95.05703422053232
6037097,Riley Elementary,67876,San Bernardino,San Bernardino City Unified,K-5,N,60,0,526.0,512.0,90.0,105.0,21.0,498,5,2,17.110266159695815,97.33840304182509
6101901,Brea Country Hills Elementary,66449,Orange,Brea-Olinda Unified,K-6,N,60,0,526.0,218.0,74.0,37.0,7.1,547,5,2,14.068441064638785,41.44486692015209
6099451,Hayes Elementary,69625,Santa Clara,Oak Grove Elementary,K-6,C,60,0,526.0,322.0,52.0,123.0,24.5,319,5,2,9.885931558935361,61.21673003802282
0112631,Rio Del Mar,72561,Ventura,Rio Elementary,K-5,N,60,0,526.0,422.0,79.0,146.0,28.3,178,5,2,15.019011406844108,80.22813688212928
6039200,Bay Park Elementary,68338,San Diego,San Diego Unified,K-5,N,60,0,526.0,163.0,55.0,61.0,11.7,569,5,2,10.456273764258556,30.988593155893536
0111237,Maryland Elementary,68452,San Diego,Vista Unified,K-5,N,60,0,526.0,499.0,94.0,124.0,24.7,569,5,2,17.870722433460077,94.86692015209125
6047385,Ardis G. Egan Junior High,69518,Santa Clara,Los Altos Elementary,7-8,N,64,0,526.0,68.0,31.0,44.0,8.4,319,5,2,5.893536121673003,12.927756653992395
6048086,Anderson (Alex) Elementary,69625,Santa Clara,Oak Grove Elementary,K-6,C,60,0,526.0,302.0,110.0,141.0,27.3,319,5,2,20.912547528517113,57.414448669201526
6003578,Belshaw Elementary,61648,Contra Costa,Antioch Unified,K-5,N,60,0,526.0,455.0,79.0,167.0,35.0,223,5,2,15.019011406844108,86.50190114068441
6003750,Lafayette Elementary,61713,Contra Costa,Lafayette Elementary,K-5,N,60,0,526.0,68.0,76.0,17.0,3.2,223,5,2,14.44866920152091,12.927756653992395
6021190,Tumbleweed Elementary,64857,Los Angeles,Palmdale Elementary,K-5,N,60,0,526.0,501.0,59.0,106.0,20.8,1598,5,2,11.216730038022813,95.24714828897338
6042139,Lakewood Elementary,68585,San Joaquin,Lodi Unified,K-6,N,60,0,526.0,376.0,109.0,91.0,18.2,183,5,2,20.722433460076044,71.48288973384031
0108597,Tesoro del Valle Elementary,64998,Los Angeles,Saugus Union,K-6,N,60,0,526.0,174.0,101.0,29.0,5.6,1598,5,2,19.20152091254753,33.07984790874524
6015622,Stevenson Elementary,64725,Los Angeles,Long Beach Unified,K-5,N,60,0,526.0,475.0,56.0,169.0,35.4,1598,5,2,10.646387832699618,90.30418250950571
6105407,Twin Lakes Elementary,64816,Los Angeles,Mountain View Elementary,3-8,N,60,0,526.0,480.0,74.0,76.0,14.7,1598,5,2,14.068441064638785,91.25475285171103
6056709,Johnson Park Elementary,72736,Yuba,Marysville Joint Unified,K-6,N,60,0,527.0,454.0,91.0,90.0,17.8,28,5,2,17.267552182163186,86.14800759013282
6045108,Monte Verde Elementary,69070,San Mateo,South San Francisco Unified,K-5,N,60,0,527.0,125.0,51.0,25.0,4.8,143,5,2,9.67741935483871,23.719165085388994
6009435,Edison Middle,63438,Kern,Edison Elementary,5-8,N,62,0,527.0,481.0,68.0,56.0,10.9,250,5,2,12.903225806451612,91.27134724857684
6009617,James Monroe Middle,73742,Kern,Sierra Sands Unified,6-8,N,62,0,527.0,325.0,105.0,158.0,30.6,250,5,2,19.924098671726757,61.66982922201139
6035299,Cameron Elementary,67611,San Bernardino,Barstow Unified,K-4,N,60,0,527.0,483.0,62.0,208.0,42.6,498,5,2,11.76470588235294,91.65085388994308
6090047,Love Elementary,61119,Alameda,Alameda Unified,K-5,N,60,0,527.0,273.0,58.0,52.0,10.2,296,5,2,11.005692599620494,51.802656546489565
6038467,Kempton Street Literacy Academy,68197,San Diego,La Mesa-Spring Valley,K-5,N,60,0,527.0,460.0,104.0,114.0,22.4,569,5,2,19.734345351043643,87.28652751423151
6107551,Christa McAuliffe Elementary,72538,Ventura,Oxnard,K-5,N,60,0,527.0,449.0,125.0,151.0,29.7,178,5,2,23.719165085388994,85.19924098671727
6013692,Glenoaks Elementary,64568,Los Angeles,Glendale Unified,K-6,N,60,0,527.0,365.0,113.0,76.0,14.8,1598,5,2,21.44212523719165,69.25996204933587
6006381,Malloch Elementary,62166,Fresno,Fresno Unified,K-6,N,60,0,527.0,294.0,47.0,107.0,21.0,292,5,2,8.918406072106261,55.787476280834916
6011803,Fred Ekstrand Elementary,64329,Los Angeles,Bonita Unified,K-5,N,60,0,527.0,279.0,111.0,78.0,15.3,1598,5,2,21.062618595825427,52.94117647058824
6042766,Taft Elementary,68676,San Joaquin,Stockton Unified,K-8,N,60,0,527.0,472.0,106.0,147.0,29.6,183,5,2,20.113851992409867,89.56356736242884
6120653,Pantera Elementary,64907,Los Angeles,Pomona Unified,K-6,N,60,0,527.0,263.0,22.0,20.0,3.8,1598,5,2,4.174573055028463,49.905123339658445
6109839,Westwood Elementary,68585,San Joaquin,Lodi Unified,K-6,N,60,0,527.0,453.0,111.0,168.0,33.1,183,5,2,21.062618595825427,85.95825426944972
6017925,Loma Vista Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,527.0,513.0,106.0,94.0,18.1,1598,5,2,20.113851992409867,97.34345351043643
6049746,Mintie White Elementary,69799,Santa Cruz,Pajaro Valley Unified,K-5,N,60,0,528.0,499.0,87.0,148.0,28.9,58,5,2,16.477272727272727,94.50757575757575
6107536,Pinkham Elementary,72256,Tulare,Visalia Unified,K-6,N,60,0,528.0,425.0,124.0,157.0,31.1,169,5,2,23.484848484848484,80.49242424242425
6111090,Donald Graham Elementary,75176,Riverside,Lake Elsinore Unified,K-5,N,60,0,528.0,378.0,116.0,139.0,27.2,444,5,2,21.96969696969697,71.5909090909091
6045587,Clarence Ruth Elementary,69229,Santa Barbara,Lompoc Unified,K-6,N,60,0,528.0,450.0,118.0,110.0,21.0,108,5,2,22.348484848484848,85.22727272727273
6009203,Williams Elementary,63321,Kern,Bakersfield City,K-6,N,60,0,528.0,524.0,50.0,84.0,16.9,250,5,2,9.469696969696969,99.24242424242425
6027692,George B. Miller Elementary,66472,Orange,Centralia Elementary,K-6,N,60,0,528.0,290.0,91.0,41.0,7.9,547,5,2,17.234848484848484,54.92424242424242
6028310,Dwight D. Eisenhower Elementary,66522,Orange,Garden Grove Unified,K-6,N,60,0,528.0,489.0,90.0,81.0,15.9,547,5,2,17.045454545454543,92.61363636363636
6059786,Mar Vista Academy,68411,San Diego,Sweetwater Union High,7-8,N,62,0,528.0,365.0,113.0,130.0,25.7,569,5,2,21.401515151515152,69.12878787878788
6105787,Millbrook Elementary,69435,Santa Clara,Evergreen Elementary,K-6,N,60,0,528.0,179.0,75.0,61.0,11.8,319,5,2,14.204545454545455,33.90151515151515
6055800,Township Elementary,72603,Ventura,Simi Valley Unified,K-5,N,60,0,528.0,233.0,88.0,66.0,12.5,178,5,2,16.666666666666664,44.128787878787875
0129106,Patricia Kay Beaver Elementary,71043,Stanislaus,Ceres Unified,K-8,N,60,0,528.0,377.0,72.0,65.0,12.5,151,5,2,13.636363636363635,71.40151515151516
6022354,Rowland Elementary,73452,Los Angeles,Rowland Unified,K-6,N,60,0,528.0,490.0,94.0,89.0,17.8,1598,5,2,17.803030303030305,92.8030303030303
6066773,Old Orchard Elementary,64832,Los Angeles,Newhall,K-6,N,60,0,528.0,279.0,74.0,34.0,6.5,1598,5,2,14.015151515151514,52.84090909090909
6018469,One Hundred Eighteenth Street Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,528.0,521.0,103.0,112.0,22.1,1598,5,2,19.507575757575758,98.67424242424242
0110684,Iron House Elementary,61762,Contra Costa,Oakley Union Elementary,K-5,N,60,0,528.0,259.0,102.0,103.0,19.8,223,5,2,19.318181818181817,49.053030303030305
6085617,Gonsalves (Joe A.) Elementary,64212,Los Angeles,ABC Unified,K-6,C,60,0,528.0,192.0,92.0,20.0,3.8,1598,5,2,17.424242424242426,36.36363636363637
6109722,Little Chico Creek Elementary,61424,Butte,Chico Unified,K-5,N,60,0,529.0,427.0,111.0,124.0,23.9,56,5,2,20.982986767485823,80.71833648393195
0133595,Dover Elementary,70540,Solano,Fairfield-Suisun Unified,K-5,N,60,0,529.0,455.0,142.0,164.0,32.5,72,5,2,26.84310018903592,86.01134215500946
5536750,Summerville High,72413,Tuolumne,Summerville Union High,9-12,N,66,0,529.0,245.0,50.0,116.0,22.3,19,5,2,9.45179584120983,46.31379962192816
6032528,Adams Elementary,67215,Riverside,Riverside Unified,K-6,N,60,0,529.0,451.0,107.0,104.0,20.1,444,5,2,20.226843100189036,85.25519848771268
6027494,Carl E. Gilbert Elementary,66456,Orange,Buena Park Elementary,K-5,N,60,0,529.0,504.0,80.0,125.0,24.0,547,5,2,15.122873345935728,95.27410207939508
0110569,Judson & Brown Elementary,67843,San Bernardino,Redlands Unified,K-5,N,60,0,529.0,310.0,130.0,76.0,14.7,498,5,2,24.574669187145556,58.60113421550095
6090351,Castro Valley Elementary,61150,Alameda,Castro Valley Unified,K-5,N,60,0,529.0,308.0,81.0,84.0,16.1,296,5,2,15.311909262759924,58.22306238185255
6066245,Ralph Waldo Emerson Junior High,72678,Yolo,Davis Joint Unified,7-9,N,64,0,529.0,127.0,54.0,56.0,10.6,44,5,2,10.207939508506616,24.007561436672965
0129940,Latimer,69575,Santa Clara,Moreland,K-8,N,60,0,529.0,264.0,107.0,84.0,16.1,319,5,2,20.226843100189036,49.9054820415879
6112445,Olivenhain Pioneer Elementary,68080,San Diego,Encinitas Union Elementary,K-6,N,60,0,529.0,42.0,104.0,34.0,6.4,569,5,2,19.659735349716446,7.9395085066162565
6110654,River Oaks Elementary,67348,Sacramento,Galt Joint Union Elementary,K-6,N,60,0,529.0,339.0,139.0,95.0,18.4,301,5,2,26.27599243856333,64.08317580340265
6110514,Jack London Elementary,61648,Contra Costa,Antioch Unified,K-6,N,60,0,529.0,416.0,106.0,149.0,31.1,223,5,2,20.03780718336484,78.63894139886578
6019517,Toluca Lake Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,529.0,347.0,112.0,90.0,17.5,1598,5,2,21.17202268431002,65.59546313799622
0111393,North Cottonwood,69955,Shasta,Cottonwood Union Elementary,K-4,N,60,0,530.0,256.0,89.0,100.0,19.4,57,5,2,16.79245283018868,48.301886792452834
6043665,Manuel F. Cunha Intermediate,68890,San Mateo,Cabrillo Unified,6-9,N,62,0,530.0,168.0,88.0,75.0,14.2,143,5,2,16.60377358490566,31.69811320754717
6032163,Glen Avon Elementary,67090,Riverside,Jurupa Unified,K-6,N,60,0,530.0,448.0,96.0,115.0,22.6,444,5,2,18.11320754716981,84.52830188679246
6032775,Victoria Elementary,67215,Riverside,Riverside Unified,K-6,N,60,0,530.0,438.0,141.0,90.0,17.5,444,5,2,26.60377358490566,82.64150943396227
6114565,Canyon Rim Elementary,66621,Orange,Orange Unified,K-6,N,60,0,530.0,177.0,56.0,28.0,5.4,547,5,2,10.566037735849058,33.39622641509434
6027239,Price (Adelaide) Elementary,66423,Orange,Anaheim Elementary,K-6,N,60,0,530.0,427.0,69.0,66.0,12.8,547,5,2,13.018867924528301,80.56603773584906
6090401,Marshall Elementary,61150,Alameda,Castro Valley Unified,K-5,N,60,0,530.0,241.0,75.0,58.0,11.1,296,5,2,14.150943396226415,45.47169811320755
6001093,Palma Ceia Elementary,61192,Alameda,Hayward Unified,K-6,N,60,0,530.0,428.0,105.0,107.0,20.7,296,5,2,19.81132075471698,80.75471698113208
6007371,Sun Empire Elementary,73999,Fresno,Kerman Unified,K-6,N,60,0,530.0,485.0,74.0,78.0,15.0,292,5,2,13.962264150943396,91.50943396226415
6012934,Maxwell Academy (PK-8),64469,Los Angeles,Duarte Unified,K-8,N,60,0,530.0,423.0,113.0,120.0,23.0,1598,5,2,21.32075471698113,79.81132075471699
6014948,Buford Elementary,64709,Los Angeles,Lennox,K-5,N,60,0,530.0,495.0,93.0,91.0,17.3,1598,5,2,17.547169811320753,93.39622641509435
6007371,Sun Empire Elementary,73999,Fresno,Sun Empire Union Elementary,No Data,No Data,61,0,530.0,485.0,74.0,78.0,15.0,292,5,2,13.962264150943396,91.50943396226415
6032361,Oasis Elementary,73676,Riverside,Coachella Valley Unified,K-6,N,60,0,531.0,519.0,75.0,169.0,33.1,444,5,2,14.124293785310735,97.74011299435028
6043723,Benjamin Franklin Intermediate,68916,San Mateo,Jefferson Elementary,6-8,N,62,0,531.0,308.0,62.0,89.0,17.1,143,5,2,11.67608286252354,58.00376647834275
6031629,Hemmerling Elementary,66985,Riverside,Banning Unified,K-5,N,60,0,531.0,493.0,140.0,154.0,30.0,444,5,2,26.365348399246702,92.8436911487759
6031710,Peter Pendleton Elementary,73676,Riverside,Coachella Valley Unified,K-6,N,60,0,531.0,516.0,78.0,150.0,28.9,444,5,2,14.689265536723164,97.17514124293785
6010532,Meadow Lane Elementary,63974,Kings,Lemoore Union Elementary,K-6,N,60,0,531.0,443.0,77.0,81.0,16.3,39,5,2,14.500941619585687,83.42749529190208
6036123,Arroyo Elementary,67819,San Bernardino,Ontario-Montclair,K-8,C,60,0,531.0,459.0,87.0,70.0,13.6,498,5,2,16.38418079096045,86.4406779661017
6107528,Oak Hills Elementary,73874,Ventura,Oak Park Unified,K-5,N,60,0,531.0,79.0,72.0,32.0,6.1,178,5,2,13.559322033898304,14.87758945386064
0113621,Russell Ranch Elementary,67330,Sacramento,Folsom-Cordova Unified,K-5,N,60,0,531.0,62.0,99.0,25.0,4.7,301,5,2,18.64406779661017,11.67608286252354
6115026,North Star Academy,69005,San Mateo,Redwood City Elementary,3-8,N,60,0,532.0,49.0,50.0,12.0,2.3,143,5,2,9.398496240601503,9.210526315789473
6054639,Ivanhoe Elementary,72256,Tulare,Visalia Unified,K-6,N,60,0,532.0,486.0,67.0,108.0,21.3,169,5,2,12.593984962406015,91.35338345864662
6051221,Suisun Valley Elementary,70540,Solano,Fairfield-Suisun Unified,K-8,N,60,0,532.0,198.0,72.0,87.0,16.9,72,5,2,13.533834586466165,37.21804511278196
6045744,Ralph Dunlap Elementary,69260,Santa Barbara,Orcutt Union Elementary,K-6,N,60,0,532.0,304.0,89.0,65.0,12.4,108,5,2,16.729323308270676,57.14285714285714
6037246,Magnolia Elementary,75069,San Bernardino,Upland Unified,K-6,N,60,0,532.0,240.0,139.0,56.0,10.6,498,5,2,26.127819548872182,45.11278195488722
6037246,Magnolia Elementary,75069,San Bernardino,Upland Elementary,No Data,No Data,60,0,532.0,240.0,139.0,56.0,10.6,498,5,2,26.127819548872182,45.11278195488722
6037998,Rosebank Elementary,68023,San Diego,Chula Vista Elementary,K-6,N,60,0,532.0,370.0,104.0,85.0,16.4,569,5,2,19.548872180451127,69.54887218045113
6116008,Teofilo Mendoza,68395,San Diego,South Bay Union,K-6,N,60,0,532.0,377.0,115.0,162.0,31.6,569,5,2,21.616541353383457,70.86466165413535
6095988,John J. Montgomery Elementary,69435,Santa Clara,Evergreen Elementary,K-6,N,60,0,532.0,340.0,58.0,62.0,11.8,319,5,2,10.902255639097744,63.90977443609023
6097430,Taylor (Bertha) Elementary,69625,Santa Clara,Oak Grove Elementary,K-6,C,60,0,532.0,137.0,53.0,53.0,10.1,319,5,2,9.962406015037594,25.75187969924812
6020796,Newhall Elementary,64832,Los Angeles,Newhall,K-6,N,60,0,532.0,502.0,86.0,73.0,13.9,1598,5,2,16.165413533834585,94.3609022556391
6006019,Firebaugh Middle,73809,Fresno,Firebaugh-Las Deltas Unified,6-8,N,62,0,532.0,477.0,59.0,49.0,9.4,292,5,2,11.090225563909774,89.66165413533834
0135434,West County Mandarin,61796,Contra Costa,West Contra Costa Unified,K-7,C,60,0,532.0,205.0,41.0,31.0,5.8,223,5,2,7.7067669172932325,38.53383458646616
6115638,Gold Ridge Elementary,67330,Sacramento,Folsom-Cordova Unified,K-5,N,60,0,532.0,160.0,89.0,31.0,5.9,301,5,2,16.729323308270676,30.075187969924812
6005086,Country Club Elementary,61804,Contra Costa,San Ramon Valley Unified,K-5,N,60,0,532.0,96.0,103.0,54.0,10.4,223,5,2,19.360902255639097,18.045112781954884
6049670,Calabasas Elementary,69799,Santa Cruz,Pajaro Valley Unified,K-6,N,60,0,533.0,514.0,93.0,125.0,23.8,58,5,2,17.4484052532833,96.43527204502814
6112700,Auburn Elementary,66787,Placer,Auburn Union Elementary,K-8,N,60,0,533.0,460.0,76.0,158.0,30.1,103,5,2,14.258911819887429,86.30393996247655
6010433,Roosevelt Elementary,63917,Kings,Hanford Elementary,K-6,N,60,0,533.0,487.0,74.0,67.0,12.9,39,5,2,13.883677298311445,91.36960600375235
6035588,Walnut Avenue Elementary,67678,San Bernardino,Chino Valley Unified,K-6,C,60,0,533.0,485.0,90.0,157.0,30.7,498,5,2,16.885553470919323,90.99437148217636
6026934,Shearer Elementary,66266,Napa,Napa Valley Unified,K-8,N,60,0,533.0,495.0,92.0,150.0,29.2,31,5,2,17.26078799249531,92.87054409005628
6052880,Cloverland Elementary,75564,Stanislaus,Oakdale Union Elementary,K-6,No Data,60,0,533.0,274.0,136.0,78.0,14.8,151,5,2,25.515947467166978,51.40712945590994
0142471,Sonia Sotomayor Elementary,68023,San Diego,Chula Vista Elementary,K-6,N,60,0,533.0,235.0,113.0,44.0,8.4,569,5,2,21.200750469043154,44.090056285178235
6071286,Westlake Elementary,73759,Ventura,Conejo Valley Unified,K-5,N,60,0,533.0,71.0,56.0,54.0,10.2,178,5,2,10.506566604127581,13.320825515947469
6105555,James Dukes Elementary,68304,San Diego,Ramona City Unified,K-6,N,60,0,533.0,209.0,106.0,85.0,16.2,569,5,2,19.887429643527206,39.21200750469043
6052880,Cloverland Elementary,75564,Stanislaus,Oakdale Joint Unified,K-6,N,60,0,533.0,274.0,136.0,78.0,14.8,151,5,2,25.515947467166978,51.40712945590994
6006951,Roosevelt Elementary,73965,Fresno,Central Unified,K-6,N,60,0,533.0,488.0,115.0,136.0,26.2,292,5,2,21.575984990619137,91.55722326454033
6007082,Riverdale Elementary,75408,Fresno,Riverdale Joint Unified,4-8,N,62,0,533.0,489.0,50.0,56.0,10.8,292,5,2,9.380863039399625,91.74484052532833
6006183,Del Mar Elementary,62166,Fresno,Fresno Unified,K-6,N,60,0,533.0,504.0,136.0,165.0,32.4,292,5,2,25.515947467166978,94.55909943714822
6111504,Diablo View Middle,61754,Contra Costa,Mt. Diablo Unified,6-8,N,62,0,533.0,137.0,67.0,69.0,13.2,223,5,2,12.570356472795496,25.70356472795497
6007082,Riverdale Elementary,75408,Fresno,Riverdale Joint Union Elementary,No Data,No Data,62,0,533.0,489.0,50.0,56.0,10.8,292,5,2,9.380863039399625,91.74484052532833
6017123,Florence Avenue Elementary,64733,Los Angeles,Los Angeles Unified,K-6,N,60,0,533.0,517.0,123.0,126.0,24.1,1598,5,2,23.076923076923077,96.99812382739212
6021802,Arroyo Elementary,64907,Los Angeles,Pomona Unified,K-6,N,60,0,533.0,498.0,73.0,104.0,20.3,1598,5,2,13.696060037523452,93.43339587242026
6088538,Tehipite Middle,62166,Fresno,Fresno Unified,7-8,N,62,0,533.0,517.0,85.0,186.0,36.3,292,5,2,15.947467166979362,96.99812382739212
6006951,Roosevelt Elementary,73965,Fresno,McKinley-Roosevelt Union Eleme,No Data,No Data,60,0,533.0,488.0,115.0,136.0,26.2,292,5,2,21.575984990619137,91.55722326454033
1531987,Desert Junior-Senior High,63685,Kern,Muroc Joint Unified,7-12,N,66,0,534.0,81.0,84.0,161.0,30.8,250,5,2,15.730337078651685,15.168539325842698
0107888,Highland Grove Elementary,67843,San Bernardino,Redlands Unified,K-5,N,60,0,534.0,376.0,67.0,68.0,12.9,498,5,2,12.54681647940075,70.4119850187266
6119242,Rio del Norte,72561,Ventura,Rio Elementary,K-5,N,60,0,534.0,438.0,142.0,149.0,28.7,178,5,2,26.591760299625467,82.02247191011236
6106124,Valley Center Primary,75614,San Diego,Valley Center-Pauma Unified,K-2,N,60,0,534.0,348.0,97.0,166.0,31.9,569,5,2,18.164794007490638,65.1685393258427
6106124,Valley Center Primary,75614,San Diego,Valley Center Union Elementary,K-2,No Data,60,0,534.0,348.0,97.0,166.0,31.9,569,5,2,18.164794007490638,65.1685393258427
6039143,Audubon K-8,68338,San Diego,San Diego Unified,K-8,N,60,0,534.0,467.0,147.0,159.0,30.4,569,5,2,27.52808988764045,87.45318352059925
6038038,Valley Vista Elementary,68023,San Diego,Chula Vista Elementary,K-6,N,60,0,534.0,301.0,79.0,33.0,6.3,569,5,2,14.794007490636703,56.36704119850188
6054993,San Cayetano Elementary,72454,Ventura,Fillmore Unified,K-5,N,60,0,534.0,420.0,151.0,112.0,21.1,178,5,2,28.277153558052436,78.65168539325843
6018345,Ninety-Ninth Street Elementary,64733,Los Angeles,Los Angeles Unified,K-6,N,60,0,534.0,523.0,113.0,121.0,23.1,1598,5,2,21.161048689138575,97.94007490636703
6016257,Calahan Street Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,534.0,402.0,102.0,110.0,21.7,1598,5,2,19.101123595505616,75.28089887640449
0139709,Scott M. Leaman,66951,Placer,Western Placer Unified,K-5,N,60,0,535.0,121.0,84.0,61.0,11.5,103,5,2,15.700934579439252,22.61682242990654
0437350,Paradise Senior High,61531,Butte,Paradise Unified,9-12,C,66,0,535.0,350.0,102.0,152.0,29.8,56,5,2,19.065420560747665,65.42056074766354
6051619,Yulupa Elementary,70623,Sonoma,Bennett Valley Union Elementary,K-3,N,60,0,535.0,180.0,78.0,57.0,10.7,103,5,2,14.57943925233645,33.64485981308411
6066898,Robert Heideman Elementary,73643,Orange,Tustin Unified,K-5,N,60,0,535.0,518.0,90.0,91.0,17.4,547,5,2,16.822429906542055,96.82242990654206
6005383,Crescent Elk Middle,61820,Del Norte,Del Norte County Unified,6-8,N,62,0,535.0,417.0,106.0,151.0,28.5,10,5,2,19.813084112149532,77.94392523364486
